"Attr1","Attr3","Attr4","Attr5","Attr6","Attr9","Attr10","Attr12","Attr13","Attr15","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr26","Attr27","Attr29","Attr30","Attr31","Attr33","Attr35","Attr39","Attr40","Attr41","Attr42","Attr43","Attr45","Attr47","Attr48","Attr51","Attr52","Attr53","Attr55","Attr56","Attr57","Attr58","Attr59","Attr61","Attr63","Attr64","Attr68","Attr69","Attr70","class"
0.018156,-0.06106,0.618460810397109,-78.987,-0.061963,0.725455113098913,0.6603,0.061735627,0.10582,1588.9,0.019919,2450.29610668853,3.67498334892182,2.1636,0.017597,0.017570889,-0.055218,0.22431,0.25691,4.6012,0.4447,0.028144,1.13876205729516,0.017597,0.017029904,0.043051,0.1477,0.024863,11.6624546822714,0.24353,3.79230885637195,-0.037375,0.279637299868674,0.385976431524302,6.94273066655628,13.1266414135446,0.032209,0.027496,0.96779,5.70900809096283,1.62742518709196,8.80274733264553,0.672166007050925,-16.9226989846053,6.52286772881093,0,0
0.073826,0.10631,0.886086749548693,-29.546,0.084261,0.778990417205898,0.59439,0.270674298,0.10572,1115.3,0.075667,16227.007132838,4.14635176838066,0.93037,0.093298,0.064370041,0.12043,0.3217,1.0438,5.157,0.31262,0.073816,1.43444146142521,0.093298,0.081347982,0.046424,0.086403,0.091016,11.6624979953312,0.42261,4.33032141335082,0.060597,0.246508453618942,0.272131791103466,6.94280176330555,13.1612821218927,0.12806,0.1242,0.87194,5.70962553559865,1.82054938371815,8.80288262963998,0.981746881861563,10.7882607468724,6.52286822500662,0,0
0.30818,-0.11639,0.64921566899872,-32.207,0,1.59513024415957,0.1134,0.347597564,0.088628,937.05,0.30818,7892.5466719403,2.94675209133227,1.359,0.37664,0.079089463,0.55546,0.38952,4.4081,3.0319,0.20411,0.10102,1.62158385097766,0.29603,0.07597136,0.11393,0.071418,0.096656,11.6618943194431,1.5998,3.18464456367189,0.33946,0.634776267233616,0.220131018189501,6.94234362542696,13.1312353845011,0.075971,2.7177,0.92286,5.70892246391631,2.21699998203965,8.80292656520326,2.88798083525054,-33.4788212045708,6.5228711423453,0,0
-0.16485,0.11936,0.82497293190504,-39.351,-0.10535,0.67276129320068,0.47641,-0.318091766,-0.07083,-1418.4,-0.16056,-14408.2726544977,4.20177792804086,1.098,-0.14635,-0.177779935,-0.079319,-0.2658,-0.73554,4.2858,0.27364,-0.087022,1.59777010756642,-0.14635,-0.157828896,0.0077532,-0.14334,-0.079323,11.6624111951053,-0.4956,4.18433303105063,-0.17623,0.408633417045858,0.226083226232824,6.94309105167099,13.1360417997853,-0.078432,-0.34603,1.0784,5.70905352913782,2.00405103011625,8.80254205173511,1.77641142154345,7.76868297587131,6.52286727880193,0,0
0.098573,-0.0092694,0.695284395089083,-33.465,-0.061591,0.562571985503028,0.27257,0.436414752,0.21654,1696.4,0.098573,6480.07586249822,3.1280754605417,1.8555,0.12646,0.136374704,-0.013248,0.21516,4.4641,3.9746,0.9949,0.174,1.39624469197306,0.036168,0.050038046,0.063108,0.13149,0.17496,11.6622345574918,2.2802,3.3182033787536,0.068517,0.203650796002747,0.284389156750988,6.94220302346737,13.13131037142,0.050038,0.36164,0.87916,5.71500618901961,1.71304991833931,8.80274696791858,0.65371214044028,-77.978078408527,6.52287150550834,0,0
-0.11278,0.3647,1.34807808335245,32.892,-0.040976,0.666485392916381,0.79765,-0.546714173,-0.031067,-1430,-0.11048,-4409.09448481822,3.78478036849114,0.98256,-0.096516,-0.123255484,-0.016768,-0.26661,-0.53189,3.4755,-0.01617,-0.06654,2.30053298886791,-0.096516,-0.105480814,1.1752,-0.17661,-0.058129,11.6619779166038,-0.5762,3.7841828157132,-0.15541,0.184053389638713,0.105584490573572,6.94364468024167,13.133641736928,-0.092885,-0.14138,1.0929,5.70892358644437,2.59779997992503,8.80294654897626,1.57538768763815,2.50893885385248,6.5228670444076,0,0
-0.21942,0.21639,0.946400450294675,13.796,-0.074864,1.58820835155226,0.58145,-0.582641991,-0.054424,-726.72,-0.23738,-13582.7018404137,1.93725854591866,1.2881,-0.23939,-0.056806296,-0.20571,-0.45934,-109000,3.8358,0.10413,-0.061456,2.38078610578821,-0.13556,-0.035095532,0.04343,-0.065741,-0.061975,11.6618477146322,-3.4908,2.33882058557614,-0.26655,0.34175824105045,0.0970359625115944,6.94335946036088,13.1344176320707,-0.035095,-0.37738,1.0613,5.70898594078419,2.09349854000545,8.80369060757501,2.42196816346729,17.8501779194972,6.52287380896849,0,0
0.24959,0.48484,1.75385318516757,130.44,0,0.981505649204236,0.64874,1.920957439,0.196,399.81,0.24959,7886.51547078976,1.44255654012802,1.1282,0.27958,0.1525518,0.74146,0.91294,8.8932,3.242,0.085078,0.16698,2.44477885869722,0.26819,0.163920298,1.6359,0.03339,0.17088,11.6621273281509,17.231,2.13956015314168,0.20848,0.122155683902806,0.0907406645445002,6.94349301051398,13.1331598254469,0.16392,0.38473,0.84864,5.71005322412884,1.65304324906146,8.80415778129044,1.65767836363428,3.37451530401782,6.52288669342902,0,0
-0.0048961,0.65768,1.47410352396041,4725.6,-0.082108,0.0606462686409643,0.66585,-0.017284827,0.44974,8993.9,-0.0048961,-119.238903836931,7.84486772654859,0.17471,-0.0048961,-0.162380605,0.015419,0.040583,0.563164,2.9816,-1.0064,-0.16238,0.169987470385032,-0.021907,-0.726552136,1.2875,0.82136,-0.16238,11.7197485591903,-0.023229,7.29331063005594,-0.023353,0.249403715141725,1.85581349801816,6.95270474376563,13.1327322147309,-0.72658,-0.0073532,1.7407,5.70917588777032,0.0821854257971718,8.80228182075587,0.412490240644995,0.0458460041357499,6.52288090945347,0,1
-0.028216,-0.18253,0.349909409234162,-67.656,0,0.778669157276776,0.094531,-0.086980096,0.014189,20321,-0.025346,-1299.33910404412,1.61615530018162,0.88872,0.00045599,-0.024616995,-0.40593,0.014792,0.017508,3.7259,0.77296,-0.0059121,1.58491978462037,0.015865,0.013841389,0.099261,0.7175,0.00039783,11.6615735475251,-2.2276,2.16573391024485,-0.041154,0.255726901210229,0.229364163127266,6.94196932582612,13.1295572592748,0.013842,-0.29848,1.0219,5.73023587828362,2.89248896503055,8.80285719265833,0.826897524212942,-6.27951569604997,6.5228691490963,0,0
0.011723,0.24838,1.15269603611762,18.344,0.3133,0.713866544387502,0.51981,0.021224379,0.053067,2154.2,0.0047012,313.690835732011,2.40342540792012,0.86573,0.026194,0.01161268,0.38398,0.18639,0.19996,3.9895,0.23431,0.0035551,1.93354834149943,0.026194,0.025947499,1.1415,0.14854,0.019808,11.661870375405,0.3216,2.69379575414965,-0.03928,0.200079611715658,0.156225668405824,6.94281403550461,13.1362771306407,0.0094164,0.022552,0.99058,5.7105714741822,2.1193891660499,8.8029509979669,1.25119453915286,4.0643369031323,6.52286781573702,0,0
0.086206,0.48968,2.20643965445825,72.04,0,1.10299301260343,0.93042,1.489881568,0.085212,150.46,0.10366,4376.50797225982,3.14203797614358,0.89472,0.081738,0.0435208,0.33509,2.175,130.21,3.5318,-0.032361,0.052651,3.3390737201803,0.088807,0.044833905,1.9771,0.015792,0.041265,11.6620237227818,0.71713,3.32581629174551,0.016612,0.0672623082591645,0.0361139691409422,6.94390493510963,13.1347803665234,0.044834,0.092653,0.94826,5.70892247817616,2.02464872319979,8.80653826839065,1.70369568410575,4.04509067145891,6.52290000616985,0,0
0.035273,-0.058424,0.66826466243866,-1633.3,0,1.15094252857511,0.36456,0.079017576,0.034845,3126.7,0.04887,2270.72357978507,2.96820690248924,1.1732,0.10072,0.016569429,0.18225,0.09534,1.9425,3.6276,0.27861,0.034131,1.45870804162894,0.10629,0.049929538,0.10947,0.16807,0.047312,11.6620815267186,0.32766,3.17307060132761,0.075409,0.481481258531188,0.264669298142708,6.94266732893242,13.130992320758,0.049931,0.096754,0.98318,5.70907682072312,1.87748600866731,8.80278333367603,1.76451070412836,-36.4370806517869,6.52287125725068,0,0
0.12951,0.67047,2.39321332958741,403.92,0,0.733218973749538,0.91229,1.719783284,0.12341,247.18,0.12951,3343.08129549728,1.51409373205176,1.0184,0,0.123413379,0.37885,1.4767,11.5729066666667,3.0398,-0.47301,0.27962,2.14189977551945,0.040785,0.038865066,8.0917,0.04995234,0,11.6617630466844,12.706,2.41630655829574,0,0.0726052722369611,0.124921937395696,6.9453289634511,13.1329388395549,0.46068,0.14196,0.55801,5.70896755239034,2.23182459946905,8.80435935250013,1.63469910481576,1.56517070114994,6.52290751485998,0,0
0.042434,0.15231,0.892456540734641,-8.7263,0,1.09813584185202,0.24567,0.110269737,0.040372,3468.6,0.042434,4366.16371320997,3.6133204296929,1.0769,0.05453,0.021581731,0.21576,0.10523,4.0461,4.4226,0.37905,0.027521,1.78201211777317,0.06449,0.032799308,0.031602,0.27488,0.027735,11.6621938687173,0.21828,3.73632824285099,0.017587,0.325570167294346,0.184286292103542,6.94237962771042,13.1394387597347,0.0328,0.17273,0.97857,5.71389799765317,1.93887835526939,8.8030339299224,1.65781176138495,12.9091983454796,6.52287326427532,0,0
0.084337,0.48455,1.15146371853186,81.153,0.44009,0.837970639646315,0.56298,0.239598708,0.1036,1203.5,0.10389,2934.88266349854,4.09602648033784,0.9946,0.1171,0.065924334,0.40463,0.25854,7.6994,3.13,0.23491,0.093097,1.32401994163539,0.083221,0.065051982,0.34761,0.099947,0.091535,11.6632397954105,0.40714,4.21720653009073,0.088453,0.360188763238529,0.30932858697787,6.9484916698385,13.1327781152554,0.065051,0.14981,0.92212,5.70894260928546,1.18983841278604,8.80270943241677,2.81108891145495,2.64018161180477,6.52287616961766,0,0
0.1382,0.22845,0.923194446302948,-43.499,0.27339,0.779861888547678,0.49685,0.355619835,0.13845,860.42,0.17212,25488.4838136305,4.53819670273497,1.2429,0.17733,0.120299443,0.34596,0.35438,1.3686,4.7867,0.251,0.11563,1.30212439803309,0.17733,0.154361072,0.23917,0.07559,0.11913,11.6626146643206,0.36627,4.70881553158233,0.14338,0.394741144745189,0.317391348808421,6.94353536843368,13.1588129467907,0.12953,0.27815,0.87047,5.70905027314366,2.05261620050229,8.80262271183437,1.82075416417093,5.02867148172467,6.52286845602366,0,0
0.052875,0.56435,1.32874972564714,62.686,0.15798,0.75408751723908,0.57023,0.216888534,0.041867,1304,0.07071,7844.57203918793,2.91593120335044,1.2196,0.078731,0.048362755,0.20511,0.22783,0.37599,4.4979,0.081719,0.030887,2.00455634448805,0.078731,0.072012256,0.7665,0.10838,0.034391,11.6622339545796,0.48267,3.16655884880257,0.053593,0.282181974606184,0.144706220999259,6.94688117994858,13.1660720813668,0.085325,0.092725,0.91467,5.70952565308267,1.67054243790188,8.80277002068491,3.08566505740936,1.93727296890228,6.52286805835079,0,0
-0.45602,-0.0054884,0.705998744308538,-38.236,-1.53,0.750836203601929,0.13137,-1.616347074,-0.33443,-872.64,-0.45602,-22221.7490277778,3.90227565397327,0.56665,-0.39662,-0.419753314,-0.53448,-0.41827,-6.6315,3.6752,0.76271,-0.37969,1.84769862155216,-0.42166,-0.38812592,0.14344,-0.095267,-0.36508,11.6620378941008,-3.158,3.67834162571788,-0.48931,0.248522757413597,0.171496510155121,6.94204231268341,13.131432173285,-0.38813,-3.4713,1.409,5.72361927165944,2.5526548659016,8.80284475985747,0.917056358707117,-197.944756213104,6.52287159243768,0,0
0.059471,0.15575,0.815505953765886,-47.062,0.089266,0.723759311351289,0.24492,0.101090693,0.038518,2786.3,0.073221,6464.44455028052,4.22827795736611,1.0165,0.077519,0.057750049,0.11916,0.11263,0.31357,4.2695,0.26506,0.028762,1.48457739035245,0.077519,0.075275782,0.10764,0.24043,0.03045,11.6623449704216,0.12614,4.30732598692267,0.052683,0.544826970461983,0.256949631765992,6.94383847913122,13.1372078509929,0.028903,0.24281,0.9711,5.70933900636775,2.16369653061152,8.80247961162176,3.10121844731651,6.61187800963082,6.52286779834413,0,0
-0.011554,0.20802,1.16864164504119,54.526,0,0.838273405064686,0.82256,-0.064883904,0.10313,490.65,-0.011513,-907.566587140787,2.40685501416984,0.92808,-0.00043099,-0.009026563,0.12153,0.74368,-0.035367,4.1562,0.069923,-0.0089226,2.09531489083613,0.015173,0.011853906,0.51123,0.041338,-0.00033672,11.6620783997058,-0.32622,2.69811433681107,-0.14395,0.163342590196152,0.131282616020693,6.94315958429109,13.1373739529036,0.011854,-0.014046,1.009,5.70892246391631,1.78151552877581,8.80335010731396,1.1258755131021,6.15325449476012,6.5228763902316,0,0
-0.90609,-0.3394,0.58094609926851,-23.427,-1.5757,1.78575330159354,-0.83158,-0.687682149,-0.15466,-876.51,-0.90609,-7960.35395750623,1.85545388420824,0.81761,-0.90609,-0.183727721,0.26334,-0.41642,-21.96096,1.962,0.3659,-0.18373,1.77786336403594,-1.547,-0.313684936,0.020545,-0.080046,-0.18373,11.6619607204384,-12.431,2.16758977220653,-1.0495,0.840532167473004,0.185125954126578,6.90435550629878,13.1314220336061,-0.31369,1.0896,1.1626,5.70687066816419,1.88992165395482,8.80282856205887,5.42459759767959,-14.5306423099588,6.5228706338495,0,0
0.017809,0.50617,2.10484353674529,106.36,-0.087587,0.370853649335644,0.83282,0.216749428,0.18335,798.85,0.017809,1721.91798054779,5.87400333466095,2.4912,0.026952,0.04274844,-0.11133,0.45691,2.5819,4.3604,0.33108,0.046057,1.79482144326387,0.016857,0.040463274,0.36274,0.065154,0.064696,11.6655637159391,0.043992,5.89432211475367,-0.031623,0.0789627401030515,0.181713038350823,6.94382015232255,13.1314978517747,0.040462,0.021384,0.95958,5.7092609357228,1.31190753085809,8.80302806090528,0.69913660807525,0.82304364146433,6.5228955918932,0,0
0.065182,0.15052,0.923114993541744,-2.8165,-0.095651,0.733411099384924,0.37033,0.133659301,0.085179,1395.3,0.042644,12232.8066351927,3.57657824077678,1.1138,0.062226,0.062089922,-0.11709,0.30242,0.38534,5.4479,0.31368,0.025155,1.80194079650181,0.062226,0.059274147,0.066438,0.11067,0.036707,11.662185978831,0.40386,3.71626842825205,-0.039528,0.276911780522392,0.180294503709322,6.94254134669148,13.2118328973502,0.047419,0.17601,0.95258,5.71170015336473,1.93300583104645,8.80276053841476,1.43413521769656,6.97448844007441,6.52286787328123,0,0
0.021264,-0.03059,0.685492457781165,-49.976,0.053031,0.70994087378621,0.34782,0.048909923,0.067953,1774.1,0.0247,2419.44474751614,3.74585035037356,1.1732,0.032927,0.021232152,0.070258,0.19965,0.19305,4.3734,0.31716,0.014459,1.47647778517787,0.032927,0.032877683,0.044412,0.14922,0.019275,11.6621862630747,0.10989,3.82950406775947,-0.058457,0.408799542697037,0.259344324420026,6.94250619051626,13.130050158261,0.0015409,0.061134,0.99846,5.71032465337758,2.02973253112533,8.80256401434443,1.44699305078147,-32.7394573389997,6.52286771796901,0,0
0.11376,0.35605,1.02227789114985,-8.7666,0.20809,0.74984457147849,0.46624,0.297589343,0.084018,1071,0.14431,25528.5795306091,4.28031224160279,1.2413,0.14684,0.104915614,0.26624,0.27919,0.79176,4.9645,0.22536,0.071764,1.57366564654595,0.14684,0.135423776,0.1043,0.095044,0.073022,11.6625901262171,0.28976,4.40549532784865,0.1222,0.395367633096492,0.232285634831403,6.94469637655432,13.1944868102333,0.077726,0.244,0.92227,5.70926971872132,1.80138798262697,8.80260203095442,2.6133742388061,3.04535879792164,6.52286819773403,0,0
-0.051314,-0.36597,0.489744367371918,5339.2,-0.39247,1.1632354937199,0.014322,-0.057966201,-0.02367,-7011.1,-0.051314,-3594.11737512994,3.78732108942597,0.93244,-0.040174,-0.023669911,0.0012646,-0.05206,-3.558,4.038,0.44612,-0.019385,1.19715964739269,-0.041439,-0.019114812,0.046421,-0.81784,-0.018531,11.6620478698997,-0.20027,3.91901252174916,-0.040174,0.634055133750256,0.359616612984641,6.94189560011679,13.1235356899773,0.060091,-3.583,0.94873,5.73191246980391,2.37682485146357,8.80263404527287,1.70651286138963,-5.92370959368254,6.52286999732972,0,0
-0.12258,0.1988,0.931580840112381,22.225,0.0020615,0.657976375446945,0.51477,-0.313435058,-0.078934,-1387,-0.12633,-23040.0120279812,2.38129460466429,0.90635,-0.12279,-0.136425861,0.032296,-0.2539,-0.81858,4.995,0.19194,-0.093729,1.55216890424353,-0.12279,-0.136659581,0.53776,-0.12923,-0.091105,11.6622527308168,-3.381,2.59920212950341,-0.14273,0.338648438404054,0.237984872049329,6.94311556951409,13.1696896134108,-0.11296,-0.23813,1.113,5.70945174265435,1.58242638373484,8.80260102125238,1.47821580564109,4.51966800804829,6.52286715285015,0,0
0.15049,0.33029,1.12165117688621,11.229,0.15049,0.735809560531514,0.34953,0.578000434,0.11581,475.16,0.18633,31385.7548341208,3.79368981846628,0.96919,0.17384,0.142671597,0.18633,0.65946,1.274026,4.9155,0.13344,0.085214,2.00559315121649,0.17384,0.164808495,0.14113,0.045019,0.079504,11.6622274086525,0.57857,3.92058028723096,0.10694,0.279425581241937,0.144541804957075,6.94283888841885,13.1839701050322,0.051947,0.43056,0.94805,5.71203055088515,1.98836054500999,8.80275777606632,1.98721862636648,3.19355717702625,6.52286832850287,0,1
0.052532,0.37537,1.36301140449752,0,-0.15046,0.353807536853536,-0.092234,5797.763775,0.16257,6254.1,0.063744,4063.35866492495,0,0.97515,0.06716,0.13397261,-0.06613,0.048096,2.1075,3.9438,2.7855,0.16257,1.73752765107912,0.033516,0.085476014,0.45534525,0.54211,0.17128,11.661354090741,0.000391333333333335,1.53270804457537,0.06716,0,0,6.94172409039583,13.1379985092127,0.085476,-0.56956,0.85976,5.66885963491922,2.16199459771371,10.6528547682409,0.487207785398829,1.0445959986147,6.52287769425375,0,0
0.15771,0.12754,1.02306908192959,-9.508,0,0.988637811709467,0.8268,1.117898383,0.13046,292.75,0.19362,11711.0436969298,3.61024200859686,1.591,0.20485,0.095281537,0.600235,1.0394,4.9713,3.8913,0.062805,0.11704,2.24188984368355,0.19838,0.119852586,0.41304,0.025414,0.12376,11.6617897162242,0.96673,3.81779364133204,0.18253,0.159735058121159,0.112337122442418,6.94300890286277,13.1334495184264,0.11985,0.19075,0.88559,5.70892246391631,3.26025382862667,8.80370201317641,1.21405623523179,12.9778892896346,6.5228746353354,0,0
0.14383,0.67035,1.60782040497395,102.24,0.49445,0.766941639287754,0.61328,0.78378022,0.12563,394.75,0.17831,16005.9165070716,3.91973320529804,0.97995,0.16642,0.12832798,0.61506,0.77307,1.1139,4.2861,-0.054233,0.10649,2.02379668771238,0.16642,0.148483226,1.5249,0.037687,0.099386,11.6623888049357,0.63481,4.09405618731272,0.13437,0.204979580686539,0.141742588296039,6.94765230184798,13.1568343669195,0.10777,0.23452,0.89223,5.70978305809746,1.81894492332508,8.80300645774818,2.85601118134445,1.67196240769747,6.52286941471773,0,0
0.077713,0.50505,2.33876455160199,286,0.35625,0.772499342169113,0.91053,1.612481666,0.23298,135.45,0.097847,10428.4730786402,3.46075476751817,1.0209,0.08777,0.068602578,0.44247,2.3628,1.4167,4.4578,-0.42717,0.13942,2.41680623708407,0.08777,0.077480579,6.0348,0.013002,0.12506,11.6622482521133,1.3105,3.67798785540714,0.022103,0.0589111546696922,0.0934384291715288,6.94389114272257,13.1598017338724,0.11723,0.085349,0.88277,5.70902731092149,1.79305031905614,8.80506941255044,0.961690316424136,2.24294624294624,6.52287296223032,0,0
-0.28479,-0.8627,0.120377001748799,-1087.6,-0.95847,0.146367037151932,0.048979,-0.302845658,-1.8701,-1482,-0.28479,-16578.1720544371,5.34290824987591,0.74154,-0.23345,-2.273772455,-0.52371,-0.24629,-4.5288,3.853,7.5852,-1.8622,0.323936853110952,-0.17943,-1.43257485,0.0010234,-0.17334,-1.8638,11.6632794607912,-3.9876,4.34499562237487,-0.28401,0.662883830182641,1.28478752161566,6.94191812458425,13.1192218479641,-1.4316,-5.8146,2.8411,5.70964267964721,3.20494524737233,8.80228584283492,0.127341474548409,-0.145183725512925,6.5228679265134,0,1
0.09654,0.16466,1.17285946541814,12.735,0.38807,0.748047686131352,0.76132,0.876557436,0.12529,326.2,0.12171,66671.3945036314,3.04161344881018,0.95195,0.12094,0.089347524,0.48807,0.97815,0.81846,6.0948,0.11113,0.076234,2.45461924884954,0.12094,0.111929662,0.21086,0.029495,0.075751,11.6618944056027,1.1069,3.26475508981166,0.042624,0.130018981323735,0.0898105390110098,6.94292269244994,13.4721903272629,0.074463,0.12681,0.92554,5.70935722023001,2.25550921908904,8.80343544466034,1.19159090400239,6.56200655897,6.52286836518713,0,0
0.60842,0.12681,1.02798200592616,8.5513,0,2.24422170640712,0.79858,3.599053534,0.081466,107.42,0.60842,13333.7746011977,1.71986954819973,0.86953,0.61395,0.072424917,1.8959,3.3978,110.99,2.8761,0.011401,0.072984,3.85581237759123,0.5794,0.068970443,0.67616,0.0097316,0.073083,11.6614220895669,5.7671,2.25695991496777,0.538,0.15619145317491,0.021383729636029,6.94296227486129,13.1316725978396,0.06897,0.76188,0.93169,5.70905687700547,4.71369404389885,8.8097115374879,2.55955133740801,66.2463528112925,6.52287469079155,0,0
0.084748,0.24099,1.16864164504119,23.093,0.29214,0.765221765353535,0.76571,0.51320718,0.11127,614.8,0.1055,16084.334404545,4.0860267314486,1.1241,0.10335,0.075864291,0.36439,0.49283,1.0516,4.8158,0.10521,0.096089,1.75461127359255,0.10335,0.092516337,0.45375,0.056368,0.094132,11.6623659836701,0.48156,4.2482909354659,0.086692,0.186952484145291,0.189917633415583,6.94320301802715,13.1622588628476,0.10484,0.11068,0.89516,5.70904684077646,1.97354617468119,8.80308273204452,1.09323612965507,4.63546205236732,6.52286856457175,0,0
0.059781,-0.10131,0.635671128042879,-41.713,0.00037565,1.45392286895256,0.30889,0.092660735,0.048208,1611.3,0.059781,1802.76700891332,3.37864497719164,1.1865,0.094072,0.018408314,0.18144,0.22653,1.8425,3.1953,0.20436,0.025473,1.77108045801965,0.10092,0.031076212,0.04255,0.12071,0.028968,11.661854314743,0.23716,3.52255033387328,-0.002701,0.497837643925146,0.186512761412423,6.94252105477522,13.1311687956694,0.031076,0.19353,0.98169,5.70941566161707,2.58687266815328,8.80302254390187,2.09424576637658,-32.0550784720166,6.52287103859535,0,0
0.095161,0.79417,1.88914612802053,129.44,0,1.20948886286366,0.82084,0.679130235,0.053661,525.42,0.11806,1689.66079681515,0,0.9178,0.11845,0.041028283,0.84346,0.56686,292.8,2.45,-0.0074232,0.051077,2.61542308532694,0.11633,0.050155213,1.1547,0.047836,0.051068,11.6623944025251,1.4472725,1.53270804457537,0.11205,0.160280425917074,0.0759484916438309,6.96635809361728,13.1319270988803,0.050154,0.11593,0.94915,5.70894395681315,1.39278577125344,8.80427035400193,4.29712232897684,2.92053338705819,6.5228951387941,0,0
0.28706,-0.78397,0.373182245647939,-329.73,-0.17035,0.683743605208743,-0.35974,0.217124272,0.32827,1193.4,0.28706,29462.7301594266,4.48546279995664,0.9897,0.29813,0.302515518,-0.17035,0.30584,2.2835,4.4201,1.0247,0.23171,0.686867504602637,0.29813,0.314181535,0.048988,0.10465,0.24065,11.6625556857579,0.96417,4.47582089332284,0.1785,0.842471948670508,0.699477104254815,6.9411137658915,13.0897492724754,-0.053839,-0.79797,1.0538,5.7085754213742,2.08646061276393,8.8023737470877,1.30354157616872,-1.21039070372591,6.52286801913194,0,0
0.070603,0.11997,0.984853270781322,37.952,0,0.598320433882993,0.79877,0.371986301,0.14398,648.44,0.070603,4807.16476099795,2.96769281652274,1.0104,0.072076,0.089746914,0.10026,0.56289,9.205,4.0097,0.22554,0.094272,1.55829197560994,0.074824,0.095112433,0.17626,0.058458,0.091618,11.6624586433846,1.7758,3.21954360185551,0.029409,0.173785225771668,0.23635193528028,6.94298457548108,13.1339120342142,0.095113,0.08839,0.91977,5.70896991658715,1.46530194092569,8.80288896798832,0.76067254912435,6.55738934733683,6.5228742157736,0,0
0.30574,0.3805,1.75818872489855,19.407,0.59033,0.758031423178957,0.89871,3.018461842,0.10386,108.33,0.30574,17856.5411951237,3.20323412887824,1.1097,0.31368,0.277516565,0.59033,3.3695,1.0517,3.8563,0.020089,0.093045,3.41598746713479,0.31368,0.284723609,0.4377,0.0095354,0.095462,11.6617729045874,1.4383,3.42242709476199,0.27813,0.0964822199695648,0.0333951234625584,6.9435415434703,13.1368858144897,0.092286,0.3402,0.90771,5.70892246391631,2.74817756081956,8.80390024229243,1.99347708920072,2.89540078843627,6.52286965892178,0,0
0.041533,0.054681,0.886498930490419,1.972,0,0.458406011109565,0.62976,0.35706715,0.18889,1302.7,0.051207,4621.46183008465,3.37005065266532,1.2038,0.061846,0.075627299,0.12652,0.25406,4.912,4.2915,0.61718,0.1009,1.47718570130796,0.064356,0.117185622,0.2884,0.1079,0.11262,11.6622516972716,0.98307,3.59560395294642,0.009317,0.134015025655212,0.25912826503372,6.94262551366624,13.1336015914511,0.11719,0.065951,0.90807,5.71011621190104,1.75788379652785,8.80284156331025,0.521679387984471,10.0433422943984,6.52287320597586,0,0
0.012569,0.14861,0.88460148985653,-3115.7,0,0.879946613352476,0.43248,0.043640835,0.024756,6070.4,0.017215,1062.27828151983,4.49418275779846,1.1322,0.049582,0.009118543,0.0054452,0.051942,1.5185,3.9113,0.3398,0.035398,1.49103718604607,0.042219,0.03062899,0.25822,0.28451,0.03597,11.6623607303994,0.03761,4.54837441226862,0.032673,0.332514414766869,0.255068484098584,6.94278115803152,13.1338817851128,0.030629,0.029063,1.0086,5.71024852664502,2.63067588177841,8.80279119001682,1.39046435459924,9.27528430119104,6.5228730995076,0,0
-0.46539,-0.23913,0.602494089663261,-31.726,-0.29462,1.67542619466003,-0.11218,-0.425518881,-0.093103,-1011.9,-0.46539,-6768.03362671441,2.57337529777561,0.64116,-0.46532,-0.108011697,-0.30839,-0.36069,-5916.2,2.466,0.23416,-0.10799,1.6614419541809,-0.358,-0.083087706,0.11591,-0.092431,-0.108,11.6618854363494,-3.2555,2.7607501723225,-0.52956,0.738932835709079,0.210552617134781,6.9411211261938,13.1313450630345,-0.083087,4.1488,1.108,5.70837601236556,2.12471960516133,8.8028581152336,3.42181715213008,-18.0182327604232,6.52287079063699,0,0
-0.012044,0.051051,0.776899460791904,-43.365,-0.68764,0.756765434631645,0.27074,-0.025795169,0.029563,4432.7,-0.010178,-1741.35466809549,3.91216299562906,1.1475,0.13669,-0.010959054,-0.68787,0.079012,0.96252,4.9311,0.35505,-0.0065219,1.52586063217875,0.13669,0.124376706,0.030374,0.095443,0.087585,11.6622280115687,-0.057478,4.06881647572058,0.080372,0.332586124028868,0.245178978174822,6.94233868913948,13.1400803017217,0.090047,-0.044485,0.90995,5.71301363930467,2.07535195320077,8.80268461273165,1.33897075602679,21.5274921157274,6.52286808260214,0,0
0.11632,0.3414,1.02457780099382,-13.613,0.28872,0.762846269283457,0.44775,0.314570183,0.10132,965.7,0.14502,22421.1899356988,4.42682072994654,1.3146,0.15125,0.104604317,0.31632,0.31572,0.97795,4.8298,0.23391,0.084325,1.47127868502489,0.15125,0.136016187,0.1476,0.083981,0.087948,11.6626967980128,0.29865,4.57007861617679,0.12202,0.379127977372106,0.260886249664618,6.94405451724195,13.1761884640992,0.10069,0.25979,0.89931,5.70959800141224,1.79003299639782,8.80262850607421,2.27251908654619,3.25717633274751,6.52286833025331,0,0
-0.23381,0.24163,1.03922279959442,-55.109,-0.36723,0.746294979290825,0.24215,-0.75637293,-0.15057,-1706.1,-0.23381,-11657.4288551475,4.93346623132513,0.47356,-0.22851,-0.217134101,-0.15241,-0.21394,-43.093,3.6981,0.66889,-0.21709,1.6604921782566,-0.2406,-0.223439822,0.20449,-0.16107,-0.21221,11.6627777197911,-0.57489,4.76482597059556,-0.30018,0.269355155758897,0.210779429610439,6.94238759691644,13.133870317894,-0.22344,-0.96557,1.2126,5.71504901509039,2.6620167407309,8.80278955581835,1.22286760791013,4.45640028142201,6.52287481796186,0,0
