,Attr1,Attr3,Attr4,Attr5,Attr6,Attr9,Attr10,Attr12,Attr13,Attr15,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr26,Attr27,Attr29,Attr30,Attr31,Attr33,Attr35,Attr39,Attr40,Attr41,Attr42,Attr43,Attr45,Attr47,Attr48,Attr51,Attr52,Attr53,Attr55,Attr56,Attr57,Attr58,Attr59,Attr61,Attr63,Attr64,Attr68,Attr69,Attr70,class
4015,0.28153,0.45235,1.4800389999999999,575.62,0.0,0.8204276,0.51855,1.461203,0.34024,416.83,0.28153,17081.12,3.538086,0.9399,0.0,0.22720520000000002,1.0079,0.87565,0.0,3.8944,0.2599,0.45443,1.033825,0.0068768,0.005549835,0.8519399999999999,0.11459000000000001,0.0,11.66257,2.4829,4.813733999999999,-0.14004,0.1761945,0.4395122,6.943278,13.13849,0.71828,0.54292,0.28688,5.710768,1.4758719999999999,8.803233,1.501967,2.739251,6.522881,0,0
4016,-0.086742,0.058798,0.7859629,-16.942999999999998,0.0,1.28928,0.29934,-0.2201071,-0.024697999999999998,-3986.0,-0.086742,-3355.071,2.7885240000000002,1.0185,-0.060208000000000005,-0.03339056,-0.1553,-0.09157,-1.0604,3.4442,0.19393,-0.030659,2.05018,-0.06991599999999999,-0.02691354,0.68907,-0.62073,-0.023177,11.66157,-0.7988,2.969835,-0.082791,0.33224190000000003,0.13778610000000002,6.942394999999999,13.13181,-0.026913999999999997,-0.28978000000000004,1.0328,5.712313,3.603189,8.803257,1.748889,44.18177,6.5228720000000004,0,0
4017,0.37639,0.10899,0.7862818,24.776999999999997,1.1649,0.8503949000000001,0.26327,0.6378656,0.27569,523.86,0.46369,129924.2,1.374576,1.0134,0.42543000000000003,0.2877159,1.449,0.57665,3.0295,5.4244,-0.025329,0.25239,1.075617,0.42543000000000003,0.3252026,1.0646,0.051041,0.23156999999999997,11.66146,25.319000000000003,2.1394189999999997,0.38263,0.5463511,0.41716309999999995,6.943416,13.187289999999999,0.23561999999999997,1.4296,0.7643800000000001,5.709046,3.687657,8.802536,2.501273,12.002939999999999,6.522869,0,0
4018,-0.10628,0.34176999999999996,1.575988,22.744,0.0,0.6053433000000001,0.65369,-0.8676627,-0.10932,-1446.2,-0.10628,-7412.828,4.892677,0.93055,-0.098476,-0.13293139999999998,0.0033198999999999998,-0.25238,-2.2524,4.0338,0.37579,-0.11942,2.022554,-0.0037326,-0.00466861,0.39404,-0.14502,-0.12317,11.662989999999999,-0.36671,4.915083999999999,-0.11735,0.1155494,0.1419335,6.943045,13.138779999999999,-0.004668600000000001,-0.16258,1.1264,5.710057,1.993264,8.803247,0.9132119000000001,2.339322,6.522883,0,0
4019,-0.14831,0.2221,1.8718669999999997,-317.41,0.0,0.9554618,0.95015,-2.975006,-0.07234299999999999,-160.47,-0.14831,-4219.596,2.084143,1.0942,-0.15102000000000002,-0.09461563,-0.07291900000000001,-2.2746,-9004.3,3.1371,0.018046,-0.094608,3.594239,-0.18667999999999998,-0.11909410000000001,1.2186,-0.014312,-0.096348,11.66178,-4.9073,2.387257,-0.18594000000000002,0.0486492,0.02786611,6.9431270000000005,13.13209,-0.11909000000000002,-0.15609,1.1255,5.708922,2.2684439999999997,8.806983,1.148359,7.057632000000001,6.522889,0,0
4020,0.03474,0.057564,0.7883296,-364.66,0.0,0.4431597,0.50643,0.09319419,0.11400999999999999,3008.3,0.03474,4300.05,4.643718,0.8426299999999999,0.0,0.06613993,0.13018,0.12133,1.893109,4.6074,0.9328299999999999,0.15863,0.4354057,0.009396799999999999,0.01789015,0.25105,0.6543100000000001,0.0,11.66337,0.23453000000000002,5.600164,-0.025144999999999997,0.31683059999999996,1.041301,6.9427259999999995,13.13609,0.61279,0.06859900000000001,0.46148999999999996,5.709713,1.331772,8.802478,0.6533896,9.124627,6.5228720000000004,0,0
4021,-0.10392,-0.31039,0.5553776999999999,-64.42,-0.10392,0.7035484000000001,-0.03277,-0.09853701,-0.016454,-8865.0,-0.10103,-3938.7059999999997,2.992427,0.72455,-0.036039999999999996,-0.1051247,-0.10103,-0.043993,-1.959754,3.4521,0.3831,-0.039376,1.261666,-0.036039999999999996,-0.03645781,0.051552,1.4804,-0.014047,11.66217,-0.78081,3.150498,-0.09485,0.7057178000000001,0.3329303,6.941756,13.12974,-0.011595999999999999,3.1711,1.0116,5.708166,1.7670139999999999,8.802411,2.302567,-3.184832,6.522868,0,1
4022,0.30276,0.76847,1.8782459999999999,262.86,0.0,0.8789505999999999,0.8279799999999999,1.7715619999999999,0.27346,166.86,0.30276,13386.88,1.953325,1.0098,0.31292,0.2200291,0.9968799999999999,2.1874,5.934,3.5780000000000003,0.11805,0.22032,1.984636,0.30336,0.2204651,0.15053,0.014837999999999999,0.22741,11.66344,13.27,2.5172529999999997,0.2394,0.15777270000000002,0.14784229999999998,6.954978,13.137229999999999,0.22046999999999997,0.36566,0.78855,5.708927,0.9352107,8.803476,3.16518,1.790571,6.52289,0,0
4023,-0.018784,0.11663,0.7865551,-33.542,0.001121,1.2925799999999998,0.20289000000000001,-0.02263252,0.0057873,19263.0,-0.017535,-929.3533,3.916154,1.0193,0.03323,-0.0071974859999999995,0.15302000000000002,0.017381,0.65459,3.7592,0.30201,-0.00054715,1.4673209999999999,0.02391,0.009161622,0.014961000000000002,0.40338,0.012733,11.662410000000001,-0.053388,3.994371,0.00059194,0.5736708,0.2620642,6.943671000000001,13.132810000000001,0.0091616,-0.092579,1.0067,5.709288,1.7827439999999999,8.802772000000001,3.220196,22.37675,6.5228720000000004,0,0
4024,0.11187000000000001,0.6614899999999999,1.386149,46.302,0.0,1.5833549999999998,0.5396,0.3304777,0.031844,1374.6,0.11187000000000001,1406.8770000000002,2.893035,0.96152,0.1341,0.02914116,-0.18238,0.26552,3.9066,2.3207,0.060948,0.029142,2.480229,0.1341,0.03493188,0.6895899999999999,0.10622000000000001,0.034932,11.66198,0.62389,3.1044389999999997,0.12372000000000001,0.2915571,0.08743562,6.944325999999999,13.13176,0.034932,0.20731999999999998,0.97095,5.709671,2.0202419999999996,8.80397,2.886129,5.803414,6.522880000000001,0,0
4025,0.0087719,0.005631499999999999,0.7217439,-63.445,0.033769,0.7204564,0.18649000000000002,0.0286914,0.034151999999999995,4345.7,0.012743,1608.524,4.138521,1.0243,0.045257,0.008574682,0.045571,0.078569,0.25704,4.627,0.40348,0.007074899999999999,1.602272,0.045257,0.04423949,0.019045,0.25606999999999996,0.025127,11.66212,0.028806000000000002,4.215923,-0.0035116999999999995,0.367514,0.2249419,6.942194000000001,13.131960000000001,0.022441,0.047036,0.97756,5.715469000000001,2.651067,8.802612,1.452437,181.6568,6.522868,0,0
4026,0.16415,0.14991,0.8805885,-38.14,0.54008,0.7354741,0.31495,0.5023748,0.10872000000000001,974.77,0.2052,19204.03,3.845135,0.9813299999999999,0.12445,0.15572529999999998,0.6733600000000001,0.31190999999999997,0.58028,4.3278,0.23156999999999997,0.090769,1.832709,0.12445,0.1180628,0.54424,0.13076,0.055052,11.66182,0.57912,3.96783,0.083863,0.3424969,0.1743314,6.942556,13.13778,0.051290999999999996,0.5212100000000001,0.94871,5.711831,3.783397,8.802653999999999,1.8114009999999998,7.0315520000000005,6.522868,0,0
4027,-0.7699199999999999,-0.18067,0.629541,-101.14,0.0,1.051196,-0.078079,-0.28475459999999997,-0.15803,-1361.6,-0.3052,-20684.86,4.385782,1.2573,-0.24470999999999998,-0.4210204000000001,-0.7702100000000001,-0.69912,-3.8809,4.0051,0.56575,-0.16689,1.076571,-0.24470999999999998,-0.1338164,0.040575,-0.15727,-0.13382,11.66281,-1.9378,4.311761,-0.26092,0.7284178000000001,0.4166688,6.941174,13.12785,-0.13382,9.8608,1.1667,5.7086559999999995,1.622226,8.802522,2.878637,-10.12177,6.522871,0,0
4028,-0.079524,0.27605999999999997,1.390241,111.99,0.0,0.5169117,0.76185,-0.5676635999999999,-0.11997999999999999,-1124.2,-0.079524,-4152.015,4.233817,0.8771,0.0,-0.1233944,-0.12043,-0.32466999999999996,0.0,3.7442,0.23953000000000002,-0.2467,1.5205629999999999,0.013066,0.02027402,0.60465,3.6051,0.0,11.66297,-0.66254,4.523002,-0.002202,0.1311072,0.24665689999999998,6.9431270000000005,13.13451,0.22291999999999998,-0.10438,0.80271,5.709349,1.3991,8.802957000000001,0.7437523,2.3345290000000003,6.522880000000001,0,0
4029,0.10257999999999999,0.28429,0.9198917999999999,2.1046,0.30048,0.7329306999999999,0.38669000000000003,0.20823070000000002,0.046288,1640.2,0.12766,10455.26,3.4968410000000003,1.0686,0.13589,0.09780702,0.37276,0.18164,0.48353999999999997,4.1944,0.12365,0.043311,1.7199229999999999,0.13589,0.12956710000000002,0.4209,0.13932,0.046105,11.66204,0.39684,3.642932,0.12712,0.4781392,0.1973251,6.945502,13.140260000000001,0.046504000000000004,0.26528,0.9535,5.708925,2.168248,8.802522999999999,3.391753,3.6891910000000006,6.522868,0,0
4030,-0.036085,0.19343,0.9982095,4.4477,-0.10392,0.7050219,0.5923,-0.06919038,0.017207,2587.9,-0.020031999999999998,-1304.299,3.2166330000000003,0.9109200000000001,-0.02188,-0.03639362,-0.079083,0.085594,-0.091418,3.965,0.11838,-0.0084411,2.22646,-0.02188,-0.02206713,0.060552999999999996,0.24415,-0.0092199,11.66197,-0.23179,3.345392,-0.082747,0.2542701,0.1141855,6.942972999999999,13.135010000000001,-0.008550299999999999,-0.060924,1.0086,5.7095839999999995,2.159275,8.802781,1.7209459999999999,5.125989,6.522868,0,0
4031,0.04314,-0.0058189999999999995,0.7096694,-56.478,0.0,1.081321,0.5152800000000001,0.1099893,0.10432999999999999,884.98,0.053314,1171.323,3.918403,1.0734,0.071838,0.02251331,0.37193000000000004,0.39145,3.8706,2.8786,0.24445,0.037384,1.571923,0.066548,0.03472915,0.038656,0.07396599999999999,0.037489999999999996,11.66211,0.16660999999999998,4.020441,-0.074766,0.3952262,0.2327453,6.9428220000000005,13.131470000000002,0.034730000000000004,0.083721,0.97225,5.708922,2.353777,8.80286,1.542724,-329.3006,6.5228720000000004,0,0
4032,0.047085,0.16647,1.256248,4.1687,0.21191,0.7113656999999999,0.8300200000000001,0.5075344,0.13597,629.17,0.05759500000000001,41828.19,3.531407,0.9233600000000001,0.042494,0.04687873,0.26242,0.5183,0.5885100000000001,6.3768,0.21416,0.079413,1.996427,0.042494,0.04230784,0.94575,0.066919,0.058592,11.6621,0.71436,3.6362349999999997,0.0014786,0.10749020000000001,0.14597739999999998,6.94298,13.7112,0.0044009999999999995,0.056727,0.9956,5.709148,2.05404,8.803596,0.6967481,6.033519999999999,6.522868,0,0
4033,0.08471000000000001,0.039306,0.7552385,-15.247,0.027798000000000003,0.7247771,0.49521000000000004,0.2139364,0.046439,1119.5,0.1015,10561.27,2.8317419999999998,1.2032,0.10260999999999999,0.08209129,0.049085000000000004,0.29065,0.31787,4.4338,0.13288,0.030472000000000003,2.054649,0.10260999999999999,0.09943793,0.12609,0.10012,0.030806,11.66178,0.58105,3.049969,0.049427,0.38827829999999997,0.13712370000000002,6.942850999999999,13.1336,0.030875,0.17106,0.9691299999999999,5.709126,2.469213,8.802593,2.060554,26.252990000000004,6.522868,0,0
4034,0.051523,0.028298,0.8012475,9.9237,-0.045538,0.8855309000000001,0.8453299999999999,0.3331157,0.084362,480.76,0.051523,1285.134,0.0,3.2342,0.0,0.03701631,0.005985,0.75921,0.0,3.0055,0.079202,0.078734,2.087311,1.97e-06,1.42e-06,0.28723000000000004,0.07823,0.0,11.661669999999999,1.3791010000000001,1.532708,-0.06590399999999999,0.1438146,0.13241329999999998,6.942866,13.13154,0.21515,0.06095,0.7952600000000001,5.708922,2.402444,8.803618,0.9945896999999999,49.18722,6.522881,0,0
4035,0.033842000000000004,0.3207,1.667503,60.683,0.14147,0.6472294,0.83483,0.34334349999999997,0.16842000000000001,439.34,0.033842000000000004,3661.0040000000004,4.829833,1.0687,0.033056999999999996,0.03855013,0.14147,0.83078,0.47668,4.4727,0.14817,0.055589,2.083894,0.033056999999999996,0.03765592,0.42053999999999997,0.039879000000000005,0.054299,11.6633,0.16338,4.73313,-0.035631,0.09400569,0.13289489999999998,6.943255000000001,13.150179999999999,-0.13912,0.040538,1.1391,5.709187,1.5195459999999998,8.803604,0.7170174,2.737356,6.522868,0,0
4036,0.032064999999999996,0.23858000000000001,1.021342,-43.096000000000004,0.64852,0.9092947,0.64977,0.09832873,0.05757,1531.2,0.032064999999999996,1911.905,4.625463,1.3916,0.038211,0.02211074,0.053841999999999994,0.23838,3.1629,3.877,0.22286,0.030442,1.679729,0.027043,0.01864777,0.08693,0.13025,0.026349,11.662519999999999,0.079868,4.678427,-0.013211,0.2822423,0.2063147,6.943308,13.13504,0.018647999999999998,0.049349000000000004,0.97815,5.709046,2.4644619999999997,8.802934,1.465871,6.078464,6.522875,0,0
4037,0.13310999999999998,0.75837,1.6495849999999999,692.19,0.030904,0.4553093,0.75997,0.6151731,0.28304,568.69,0.14765999999999999,3427.8979999999997,2.67408,1.0548,0.14765999999999999,0.2445571,0.18147,0.58119,229.6747,2.9337,-0.27405999999999997,0.2713,0.9655379000000001,0.15395,0.28284549999999997,1.6215,0.051935,0.2713,11.66487,6.6127,3.1550279999999997,0.14127,0.2151356,0.4792792,7.3184,13.13277,0.28284000000000004,0.17515,0.72877,5.708922,0.6560267,8.802607,5.828416000000001,0.7177104000000001,6.5228839999999995,0,0
4038,0.043367,0.32793,1.063682,67.094,0.0,0.7398738,0.56109,0.13725779999999999,0.12934,1164.8,0.052847000000000005,1651.255,3.94294,0.53001,0.057562,0.04078529,0.8335899999999999,0.29175999999999996,11.35,3.2308,0.3554,0.054469000000000004,1.294809,0.042919,0.04036396,0.17456,0.10285,0.05413300000000001,11.663260000000001,0.29436999999999997,4.0487839999999995,-0.027127,0.32571459999999997,0.32013959999999997,6.943753999999999,13.132589999999999,0.040362,0.07729,0.95106,5.7092410000000005,1.143124,8.802681,1.5485010000000001,3.24246,6.522875,0,0
4039,0.008401100000000002,0.36716,1.318877,22.266,-0.030108,0.7130335999999999,0.40415999999999996,0.04832072,0.009025100000000001,5949.0,0.010473999999999999,2191.159,2.475698,1.5443,0.040132,0.008336079,-0.035744,0.057841,0.10087,5.1322,0.13102,0.0026122,2.962951,0.040132,0.03982139,0.31149,0.29448,0.010009,11.661760000000001,0.070226,2.747636,0.014419999999999999,0.19619160000000002,0.05304965,6.942805,13.225570000000001,0.0077134000000000005,0.020787,0.99229,5.712028,2.407679,8.802964999999999,2.364293,2.744852,6.522868,0,0
4040,0.01247,0.052955999999999996,0.7740444000000001,-153.5,0.037543,0.7486155,0.27178,0.03859808,0.073478,6205.1,0.016590999999999998,2179.499,5.1497589999999995,0.8839299999999999,0.039432,0.01152815,0.048958999999999996,0.052017999999999995,0.8798,4.6669,1.1179999999999999,0.034221,0.7142725000000001,0.039432,0.03645373,0.16724,0.34056,0.081332,11.664019999999999,0.054776,5.247186,0.020399,0.3575625,0.6724545999999999,6.942375,13.13635,0.075565,0.045885,0.9244399999999999,5.712557,1.294467,8.802644,0.6613597,20.426389999999998,6.522868,0,0
4041,0.043207999999999996,0.62793,1.4956690000000001,-37.003,0.0,1.045553,0.7146899999999999,0.2099654,0.037641,1526.4,0.054549,2027.9679999999998,5.1023629999999995,0.79688,0.060885,0.02383758,0.23945,0.19938,6.8635,3.4046,0.14997,0.034279000000000004,2.115786,-0.082968,-0.04577292,0.089948,0.12755,0.033591,11.66285,0.053246,5.080725,0.047207,0.23095300000000002,0.128446,6.9479999999999995,13.13464,-0.045774,0.060455999999999996,0.9722200000000001,5.709041,3.5630940000000004,8.803315,2.8416490000000003,2.886627,6.522881,0,0
4042,0.4758,0.55645,1.3431309999999999,98.072,0.0,1.2937049999999999,0.68782,1.8936490000000001,0.23363,186.59,0.59008,16396.91,0.0,0.99067,0.59411,0.1820269,1.4052,1.5901,147.74,3.1135,0.074544,0.22729000000000002,2.010761,0.59807,0.22880370000000003,0.41793,0.016929,0.22729000000000002,11.662239999999999,3.9986,1.532708,0.57352,0.27125540000000004,0.1437366,6.946892999999999,13.13291,0.2288,0.6917399999999999,0.7742600000000001,5.708925,1.5142149999999999,8.803527,3.035482,4.697457,6.522874,0,0
4043,0.049877,0.28238,0.9429011,3.7463,0.17747000000000002,0.7461053000000001,0.37413,0.1186088,0.13234,2186.6,0.06414600000000001,16469.28,3.736693,0.63005,0.051016000000000006,0.04633686,0.22533000000000003,0.14336,0.71904,5.337000000000001,0.7730600000000001,0.083996,0.8380697,0.051016000000000006,0.04739502,0.3786,0.22635999999999998,0.066803,11.6639,0.58201,3.8860419999999998,0.014097,0.4323147,0.5665914000000001,6.943910000000001,13.24624,0.070949,0.13332,0.92905,5.709676,0.8906242,8.802565,1.671344,3.8118849999999997,6.522868,0,0
4044,0.10583,0.3291,1.2308729999999999,-6.1939,-0.29352,0.7634057,0.67186,0.46430370000000004,0.1382,642.0,0.11082,11494.19,4.60614,0.91535,0.14319,0.09506827,-0.27185,0.55223,1.2649,4.4306,0.1701,0.08794600000000001,1.7479470000000001,0.14319,0.1286292,0.40778000000000003,0.048764,0.11363,11.66253,0.30933,4.744416,0.07986599999999999,0.21404629999999997,0.1913226,6.9433679999999995,13.14891,0.10167000000000001,0.15752,0.89833,5.709364,2.381595,8.802967,1.364947,3.382558,6.522869,0,0
4045,-0.18064000000000002,0.048107,0.743041,-70.613,0.0,1.315166,0.043999,-0.2138713,-0.056914,-2276.7,-0.18064000000000002,-7134.491,4.380763,0.703,-0.15969,-0.06707761,-0.22169,-0.16032000000000002,-6.2697,3.4651,0.3409,-0.058214999999999996,1.479101,-0.16942000000000002,-0.06291125,0.071082,-0.24084,-0.059298000000000003,11.66233,-0.31032,4.3676699999999995,-0.18706,0.6122733,0.2585647,6.9422630000000005,13.13176,-0.062911,-4.1056,1.0659,5.717282,2.463951,8.802745,3.262051,55.979380000000006,6.5228720000000004,0,0
4046,0.17429,0.41043,1.5016559999999999,63.08,0.0,1.239814,0.81202,1.037749,0.07194199999999999,393.67,0.17429,12978.0,0.9503443000000001,1.2081,0.0,0.07194337,0.68714,0.9271799999999999,0.0,4.0992,0.045654,0.14388,2.643405,0.098749,0.04076158,0.5532600000000001,0.055778999999999995,0.0,11.66198,16.551,1.853623,0.0,0.1552501,0.07377635,6.943726,13.14165,0.094554,0.21463000000000002,0.9108200000000001,5.709004,1.8089529999999998,8.804433,1.908952,5.90259,6.522882,0,0
4047,0.029744999999999997,0.47745,1.439508,14.994000000000002,-0.0016438,0.7051849,0.7741100000000001,0.1353953,0.038916,2136.1,0.029744999999999997,2123.989,5.08599,0.90065,0.0,0.02998941,0.028100999999999998,0.17088,0.4049173,4.0573,0.21191999999999997,0.069328,1.388367,0.0059099,0.005958461,0.13280999999999998,0.85049,0.0,11.66347,0.068098,5.504805999999999,-0.0088532,0.19859670000000001,0.2869968,6.944334,13.142220000000002,0.33368000000000003,0.038425,0.70309,5.708949,1.666565,8.802945,1.452764,2.0773900000000003,6.522880000000001,0,0
4048,-0.056883,0.014124000000000001,0.7400398,-598.39,-0.009529600000000001,0.7675916,0.25224,-0.2041818,0.22491999999999998,1081.3,-0.056883,-2343.935,4.16744,0.84359,0.0,-0.05068883,-0.042207999999999996,0.33755999999999997,0.0,3.5075,0.65381,-0.10111,0.9179294,0.00077885,0.000694038,0.054439999999999995,0.080587,0.0,11.66213,-0.29113,5.163818,-0.3093,0.24575789999999997,0.5097229999999999,6.942211,13.131570000000002,0.62661,-0.22551,0.37522,5.715072,2.6853380000000002,8.802871000000001,0.9503886999999999,79.45340999999999,6.5228720000000004,0,0
4049,0.049886,0.33296,1.4888780000000001,641.44,0.0,0.8275343000000001,0.85834,0.48548389999999997,0.094803,434.45,0.067725,2829.1890000000003,2.123757,0.9975,0.092017,0.0397403,0.25237,0.7142,3.2182,3.5212,0.10267000000000001,0.055082000000000006,2.238281,0.08672,0.06908309,2.0868,0.03295,0.073301,11.661810000000001,1.9701,2.528884,0.040732,0.1305896,0.112766,6.943438,13.13367,0.06908099999999999,0.058119000000000004,0.9537,5.708931,2.2026380000000003,8.803618,1.217762,3.7701230000000003,6.522881,0,0
4050,-0.035765,-0.10757,0.588658,-28.752,-0.15691,0.6907899000000001,0.50731,-0.06414312,0.03236,2336.6,-0.028307,-3326.91,2.486738,1.0372,-0.023916,-0.03714223,-0.14492,0.13996,-0.10399000000000001,4.5556,0.1988,-0.012782,1.826386,-0.023916,-0.02483695,0.04475,0.19831,-0.010799,11.6618,-0.53478,2.7242319999999998,-0.12389000000000001,0.36555240000000006,0.17554029999999998,6.942602000000001,13.12379,-0.038508,-0.070499,1.0385,5.709258,2.299064,8.802594000000001,1.464161,-8.951566,6.522868,0,0
4051,0.021966,0.30942,1.7099380000000002,299.02,0.1465,0.5779894,0.6461600000000001,0.367687,0.24231,1864.2,0.032662000000000004,3257.132,4.040205,0.048681,-0.06636,0.02928488,0.19236,0.16228,-1.9307,4.3913,1.1841,0.12669,1.58295,-0.06636,-0.08847056,0.25927,-0.28699,-0.2574,11.66592,0.55695,3.839747,-0.096169,0.08510464,0.2298808,6.9429039999999995,13.14647,-0.33319,0.033996,1.3332,5.710282,0.5715161999999999,8.803535,0.3565933,2.4241479999999997,6.522864,0,0
4052,0.004192899999999999,0.62756,1.839711,120.71,0.0,0.9744355,0.79501,0.02839179,0.015586000000000001,2968.2,0.004192899999999999,166.3814,3.620333,0.7834,0.0,0.002592531,0.59407,0.12297000000000001,0.0,3.4698,-0.08623,0.0087527,2.353421,0.00080034,0.000494862,2.3464,0.32516,0.0,11.662189999999999,0.026032,3.8381550000000004,-0.021013999999999998,0.1377425,0.09987248,6.94528,13.13515,0.13057,0.005274,0.8806,5.709161,1.9524099999999998,8.803911,2.103624,2.577124,6.522889,0,0
4053,0.08409900000000001,0.24225,1.186782,59.413999999999994,0.22508000000000003,0.7481897,0.78632,0.5138239,0.092359,647.77,0.1011,57780.13,2.756523,0.99846,0.085236,0.07781181,0.27036,0.47707,0.76741,6.1372,0.16329000000000002,0.084221,1.8938650000000001,0.085236,0.0788638,0.065092,0.068088,0.071007,11.662469999999999,1.7343,3.023673,0.07546699999999999,0.1796179,0.1630963,6.943221,13.6374,0.074728,0.10695,0.92527,5.708994000000001,1.43061,8.803092,1.144164,4.461507,6.522868,0,0
4054,0.066868,0.28779,0.9745668,29.1,-0.036924,1.131102,0.060779999999999994,0.1697237,0.03978,4169.9,0.08077999999999999,4040.4829999999997,0.10414380000000001,1.4724,0.088197,0.03235496,0.07459500000000001,0.07272100000000001,6.1462,3.7013,0.40134000000000003,0.039087000000000004,1.639773,0.0896,0.04335414,0.49845,0.3493,0.042676,11.66216,107.59,1.5571840000000001,0.086764,0.38930190000000003,0.21569989999999997,6.942114999999999,13.13435,0.043354000000000004,1.1002,0.96105,5.733885,1.5959780000000001,8.802919000000001,2.277002,7.181278,6.522874,0,0
4055,0.036086,0.051134,0.7733063,-66422.0,0.0,0.9008809999999999,0.45611999999999997,0.08580056,0.05675499999999999,2447.1,0.036086,1664.858,3.891943,0.8874200000000001,0.011189,0.02524556,0.24668,0.14916,0.37635,3.6205,0.30676,0.039772,1.483013,0.0065223,0.004562963,0.27983,0.32243,0.0078283,11.66213,0.19195,3.96136,-0.033848,0.3510652,0.2574136,6.942701,13.131910000000001,0.0045631,0.07911499999999999,1.0231,5.709819,2.263028,8.802777,1.309876,27.954,6.5228720000000004,0,0
4056,0.07244400000000001,-0.034953,0.6615786,-73.141,0.033624,0.7083023,0.42921000000000004,0.22274699999999997,0.072576,2875.9,0.07244400000000001,14999.98,3.4965080000000004,1.0171,0.0,0.07257682,-0.1056,0.12692,0.5073667000000001,5.1219,0.56353,0.16466,1.208064,0.0043956,0.004403659,0.12579,-0.047328800000000004,0.0,11.662139999999999,0.8278200000000001,3.8389510000000002,0.0,0.281586,0.3549294,6.942450999999999,13.12227,0.23528000000000002,0.16877999999999999,0.8051,5.710818,1.969927,8.802727,0.878138,-28.55749,6.522871,0,0
4057,0.070572,-0.28253,0.5312216,-174.49,-2.0608,0.9189955,-0.73828,0.08600468,0.080733,5330.2,0.070572,3377.61,4.15522,0.93322,0.0,0.04786489,-0.64065,0.068478,1.7503330000000001,3.6572,1.1572,0.095729,0.8825271,0.022269999999999998,0.01510445,0.044018,1.1956,0.0,11.66242,0.27835,4.433429,-0.048462,0.5991441,0.5339814,6.940321000000001,13.12894,0.21138,-0.09559,0.8022199999999999,5.704791999999999,1.9372080000000003,8.802536,1.433086,-5.218561,6.522869999999999,0,0
4058,0.012772,-0.19485,0.5703855999999999,-138.98,-0.10825,0.7602314,0.1134,0.03018694,0.052246,5598.1,0.021283,3658.098,4.042718,0.9028,0.1078,0.01154374,-0.048043,0.055601,1.2438,4.9357,0.7674300000000001,0.035155,0.8866970999999999,0.10031,0.09066341,0.06700700000000001,0.20477,0.097432,11.66267,0.075263,4.19257,0.071279,0.5335886,0.5310635,6.9420910000000005,13.09762,0.090656,0.11263,0.9811200000000001,5.714218,1.563656,8.802502,1.181394,-5.678214,6.522871,0,0
4059,0.19476,0.34674,1.209324,20.184,0.0,1.079691,0.73264,0.8913453000000001,0.16713,305.47,0.23667,11020.99,3.867569,1.6894,0.23892,0.1018939,0.37069,1.0381,27.201999999999998,3.6298,0.087979,0.12442,1.991744,0.23115,0.1209323,0.41862,0.027701999999999997,0.12499,11.662180000000001,0.79423,4.058694999999999,0.15613,0.2354831,0.14671170000000003,6.943691,13.13441,0.12093,0.26583,0.8774200000000001,5.708931,2.1368669999999996,8.803348,1.779993,5.512487999999999,6.522876999999999,0,0
4060,0.039534,0.21129,1.2388430000000001,-46.662,0.0,0.6156509,0.83341,0.263139,0.052638,1411.4,0.039534,21701.81,3.767182,1.1552,0.0,0.04830114,0.06646200000000001,0.25861999999999996,0.0,6.0969,0.18488,0.10833,1.81515,0.0034213,0.004180014,1.5407,1.5643,0.0,11.66185,0.4172,3.8999650000000003,-0.0035498000000000005,0.1399706,0.1777109,6.943128,13.55243,0.056123,0.047437,0.95365,5.708988,3.185946,8.803085000000001,0.8250586999999999,3.873775,6.522876999999999,0,0
4061,0.19263,0.40513000000000005,1.116033,21.096999999999998,0.47906000000000004,0.7256003000000001,0.55683,0.4789766,0.18239,655.71,0.19263,13785.35,4.613793,1.0096,0.20906999999999998,0.186368,0.47906000000000004,0.55665,1.7605,4.0595,0.30380999999999997,0.15694,1.374399,0.20906999999999998,0.2022736,0.07664299999999999,0.055022,0.17033,11.66334,0.5736100000000001,4.680748,0.17783,0.338021,0.29167659999999995,6.944656,13.14065,0.032494999999999996,0.34594,0.9675,5.709167,1.331983,8.802652,1.997338,2.5512799999999998,6.522869,0,0
4062,0.10615,0.10085,0.8249291,39.544000000000004,0.020241,1.21431,0.49562,0.3031198,0.064489,1222.3,0.12932000000000002,5463.691999999999,2.623581,1.4082,0.16213,0.04544871,0.29529,0.25269,4.2657,3.5325,0.21506999999999998,0.059290999999999996,1.80742,0.1622,0.06944682,0.021599,0.091658,0.06941699999999999,11.66205,1.2975,2.910703,0.14082999999999998,0.355315,0.1792167,6.942880000000001,13.13216,0.06944600000000001,0.21418,0.94689,5.709443,1.849171,8.803089,1.782183,23.15915,6.522873000000001,0,0
4063,0.014013,0.9348200000000001,2.796447,479.28,-0.1567,0.2198911,0.8901100000000001,0.2149761,0.065611,2862.3,0.014013,211.8494,0.0,0.5929399999999999,0.01401,0.06561315,-0.096941,0.12752,8.124903,2.5048,0.51452,0.065611,1.340878,0.029595999999999997,0.13857750000000002,10.584000000000001,0.26145999999999997,0.065597,11.66591,0.10637809999999999,1.532708,0.01401,0.06314755,0.3032921,6.946323,13.132079999999998,0.13857,0.015743,0.065597,5.709089,0.5258108,8.802758,1.91094,0.2284611,6.522879,0,0
